State Name,County Name,Date,Arithmetic Mean_PRESS,1st Max Value_PRESS,1st Max Hour_PRESS,Arithmetic Mean_RH_DP,1st Max Value_RH_DP,1st Max Hour_RH_DP,Arithmetic Mean_TEMP,1st Max Value_TEMP,1st Max Hour_TEMP,Arithmetic Mean_WIND_SPEED,1st Max Value_WIND_SPEED,1st Max Hour_WIND_SPEED,Arithmetic Mean_WIND_DIRECTION,1st Max Value_WIND_DIRECTION,1st Max Hour_WIND_DIRECTION,Arithmetic Mean_ozone,1st Max Value_ozone,1st Max Hour_ozone,Arithmetic Mean_so2,1st Max Value_so2,1st Max Hour_so2,Arithmetic Mean_co,1st Max Value_co,1st Max Hour_co,Arithmetic Mean_no2,1st Max Value_no2,1st Max Hour_no2,AQI,Category
Missouri,St. Louis City,2024-05-28,1001.454167,1003.9,23,55.041667,86.0,3,72.375,81.0,14,3.683333,6.7,11,260.375,339.0,21,0.041824,0.051,9,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-28,1001.454167,1003.9,23,55.041667,86.0,3,72.375,81.0,14,3.683333,6.7,11,260.375,339.0,21,0.044059,0.054,10,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-28,1008.445833,1010.6,22,56.75,83.0,3,72.583333,81.0,15,4.5,7.1,17,258.875,353.0,21,0.041824,0.051,9,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-28,1008.445833,1010.6,22,56.75,83.0,3,72.583333,81.0,15,4.5,7.1,17,258.875,353.0,21,0.044059,0.054,10,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-28,997.7375,999.9,22,49.666667,77.0,3,71.291667,80.0,14,5.266667,10.4,12,261.041667,357.0,21,0.041824,0.051,9,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-28,997.7375,999.9,22,49.666667,77.0,3,71.291667,80.0,14,5.266667,10.4,12,261.041667,357.0,21,0.044059,0.054,10,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-28,997.7375,999.9,22,49.666667,77.0,3,71.75,80.0,16,5.266667,10.4,12,261.041667,357.0,21,0.041824,0.051,9,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-28,997.7375,999.9,22,49.666667,77.0,3,71.75,80.0,16,5.266667,10.4,12,261.041667,357.0,21,0.044059,0.054,10,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-28,997.7375,999.9,22,49.666667,77.0,3,73.333333,83.0,14,5.266667,10.4,12,261.041667,357.0,21,0.041824,0.051,9,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-28,997.7375,999.9,22,49.666667,77.0,3,73.333333,83.0,14,5.266667,10.4,12,261.041667,357.0,21,0.044059,0.054,10,0.4875,0.8,19,0.2,0.2,0,4.4,14.2,19,50,Good
Missouri,St. Louis City,2024-05-29,1005.45,1006.6,5,49.625,67.0,4,69.333333,76.0,14,2.075,3.0,7,202.375,359.0,9,0.028529,0.044,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-29,1005.45,1006.6,5,49.625,67.0,4,69.333333,76.0,14,2.075,3.0,7,202.375,359.0,9,0.030412,0.047,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-29,1012.454167,1014.6,8,54.5,69.0,4,68.75,76.0,15,3.183333,6.1,8,135.916667,357.0,6,0.028529,0.044,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-29,1012.454167,1014.6,8,54.5,69.0,4,68.75,76.0,15,3.183333,6.1,8,135.916667,357.0,6,0.030412,0.047,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-29,1001.670833,1003.9,9,45.125,65.0,4,68.541667,76.0,14,2.654167,4.9,8,210.333333,360.0,7,0.028529,0.044,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-29,1001.670833,1003.9,9,45.125,65.0,4,68.541667,76.0,14,2.654167,4.9,8,210.333333,360.0,7,0.030412,0.047,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-29,1001.670833,1003.9,9,45.125,65.0,4,68.583333,75.0,15,2.654167,4.9,8,210.333333,360.0,7,0.028529,0.044,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-29,1001.670833,1003.9,9,45.125,65.0,4,68.583333,75.0,15,2.654167,4.9,8,210.333333,360.0,7,0.030412,0.047,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-29,1001.670833,1003.9,9,45.125,65.0,4,69.416667,77.0,13,2.654167,4.9,8,210.333333,360.0,7,0.028529,0.044,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-29,1001.670833,1003.9,9,45.125,65.0,4,69.416667,77.0,13,2.654167,4.9,8,210.333333,360.0,7,0.030412,0.047,10,0.508333,0.7,12,0.204167,0.3,23,8.770833,28.3,22,44,Good
Missouri,St. Louis City,2024-05-30,1004.6875,1006.6,4,49.375,82.0,4,71.958333,81.0,14,2.6,5.2,17,136.375,302.0,3,0.044231,0.053,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-30,1004.6875,1006.6,4,49.375,82.0,4,71.958333,81.0,14,2.6,5.2,17,136.375,302.0,3,0.046462,0.055,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-30,1011.733333,1013.2,3,54.458333,81.0,4,71.625,81.0,14,2.895833,5.2,16,140.291667,359.0,3,0.044231,0.053,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-30,1011.733333,1013.2,3,54.458333,81.0,4,71.625,81.0,14,2.895833,5.2,16,140.291667,359.0,3,0.046462,0.055,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-30,1000.908333,1002.6,4,44.666667,76.0,4,71.208333,80.0,14,3.329167,5.8,17,156.833333,354.0,5,0.044231,0.053,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-30,1000.908333,1002.6,4,44.666667,76.0,4,71.208333,80.0,14,3.329167,5.8,17,156.833333,354.0,5,0.046462,0.055,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-30,1000.908333,1002.6,4,44.666667,76.0,4,71.541667,79.0,14,3.329167,5.8,17,156.833333,354.0,5,0.044231,0.053,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-30,1000.908333,1002.6,4,44.666667,76.0,4,71.541667,79.0,14,3.329167,5.8,17,156.833333,354.0,5,0.046462,0.055,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-30,1000.908333,1002.6,4,44.666667,76.0,4,72.25,81.0,14,3.329167,5.8,17,156.833333,354.0,5,0.044231,0.053,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-30,1000.908333,1002.6,4,44.666667,76.0,4,72.25,81.0,14,3.329167,5.8,17,156.833333,354.0,5,0.046462,0.055,10,0.529167,0.9,6,0.275,0.4,5,13.45,27.4,0,66,Moderate
Missouri,St. Louis City,2024-05-31,1003.9,1003.9,0,60.0,60.0,0,68.0,68.0,0,2.7,2.7,0,123.0,123.0,0,0.0345,0.035,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-05-31,1003.9,1003.9,0,60.0,60.0,0,68.0,68.0,0,2.7,2.7,0,123.0,123.0,0,0.0375,0.038,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-05-31,1010.6,1010.6,0,68.0,68.0,0,66.0,66.0,0,2.1,2.1,0,128.0,128.0,0,0.0345,0.035,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-05-31,1010.6,1010.6,0,68.0,68.0,0,66.0,66.0,0,2.1,2.1,0,128.0,128.0,0,0.0375,0.038,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-05-31,999.9,999.9,0,52.0,52.0,0,68.0,68.0,0,4.2,4.2,0,119.0,119.0,0,0.0345,0.035,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-05-31,999.9,999.9,0,52.0,52.0,0,68.0,68.0,0,4.2,4.2,0,119.0,119.0,0,0.0375,0.038,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-05-31,999.9,999.9,0,52.0,52.0,0,69.0,69.0,0,4.2,4.2,0,119.0,119.0,0,0.0345,0.035,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-05-31,999.9,999.9,0,52.0,52.0,0,69.0,69.0,0,4.2,4.2,0,119.0,119.0,0,0.0375,0.038,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-05-31,999.9,999.9,0,52.0,52.0,0,69.0,69.0,0,4.2,4.2,0,119.0,119.0,0,0.0345,0.035,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-05-31,999.9,999.9,0,52.0,52.0,0,69.0,69.0,0,4.2,4.2,0,119.0,119.0,0,0.0375,0.038,22,0.5,0.5,0,0.3,0.3,0,13.8,13.8,0,3,Good
Missouri,St. Louis City,2024-06-01,997.341667,999.9,0,83.416667,96.0,4,71.708333,80.0,14,3.5375,6.4,0,206.541667,289.0,17,0.030118,0.038,10,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-01,997.341667,999.9,0,83.416667,96.0,4,71.708333,80.0,14,3.5375,6.4,0,206.541667,289.0,17,0.032412,0.04,9,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-01,1003.958333,1006.6,0,78.541667,87.0,4,71.75,81.0,14,4.554167,8.8,0,207.875,289.0,23,0.030118,0.038,10,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-01,1003.958333,1006.6,0,78.541667,87.0,4,71.75,81.0,14,4.554167,8.8,0,207.875,289.0,23,0.032412,0.04,9,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-01,993.566667,995.9,0,72.583333,82.0,19,70.416667,78.0,14,5.195833,8.2,0,213.708333,303.0,18,0.030118,0.038,10,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-01,993.566667,995.9,0,72.583333,82.0,19,70.416667,78.0,14,5.195833,8.2,0,213.708333,303.0,18,0.032412,0.04,9,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-01,993.566667,995.9,0,72.583333,82.0,19,71.083333,78.0,14,5.195833,8.2,0,213.708333,303.0,18,0.030118,0.038,10,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-01,993.566667,995.9,0,72.583333,82.0,19,71.083333,78.0,14,5.195833,8.2,0,213.708333,303.0,18,0.032412,0.04,9,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-01,993.566667,995.9,0,72.583333,82.0,19,71.916667,81.0,14,5.195833,8.2,0,213.708333,303.0,18,0.030118,0.038,10,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-01,993.566667,995.9,0,72.583333,82.0,19,71.916667,81.0,14,5.195833,8.2,0,213.708333,303.0,18,0.032412,0.04,9,0.695833,3.5,15,0.2,0.2,5,3.704167,6.4,3,37,Good
Missouri,St. Louis City,2024-06-02,998.341667,999.9,5,66.166667,100.0,3,75.416667,84.0,15,2.225,3.6,19,154.208333,356.0,13,0.042235,0.056,10,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-02,998.341667,999.9,5,66.166667,100.0,3,75.416667,84.0,15,2.225,3.6,19,154.208333,356.0,13,0.045,0.06,11,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-02,1005.129167,1007.9,6,67.541667,89.0,4,74.708333,84.0,16,2.7375,4.2,7,141.041667,358.0,7,0.042235,0.056,10,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-02,1005.129167,1007.9,6,67.541667,89.0,4,74.708333,84.0,16,2.7375,4.2,7,141.041667,358.0,7,0.045,0.06,11,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-02,994.620833,995.9,4,57.875,85.0,4,74.708333,85.0,15,2.65,5.4,19,218.166667,334.0,9,0.042235,0.056,10,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-02,994.620833,995.9,4,57.875,85.0,4,74.708333,85.0,15,2.65,5.4,19,218.166667,334.0,9,0.045,0.06,11,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-02,994.620833,995.9,4,57.875,85.0,4,74.875,84.0,15,2.65,5.4,19,218.166667,334.0,9,0.042235,0.056,10,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-02,994.620833,995.9,4,57.875,85.0,4,74.875,84.0,15,2.65,5.4,19,218.166667,334.0,9,0.045,0.06,11,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-02,994.620833,995.9,4,57.875,85.0,4,75.916667,85.0,12,2.65,5.4,19,218.166667,334.0,9,0.042235,0.056,10,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-02,994.620833,995.9,4,57.875,85.0,4,75.916667,85.0,12,2.65,5.4,19,218.166667,334.0,9,0.045,0.06,11,0.556522,1.5,17,0.216667,0.3,20,6.918182,22.4,19,67,Moderate
Missouri,St. Louis City,2024-06-03,993.625,997.2,0,66.666667,93.0,17,78.625,91.0,14,3.233333,5.2,9,151.333333,181.0,16,0.036,0.047,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-03,993.625,997.2,0,66.666667,93.0,17,78.625,91.0,14,3.233333,5.2,9,151.333333,181.0,16,0.038765,0.051,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-03,1000.466667,1003.9,0,67.0,82.0,23,78.75,92.0,13,6.020833,10.5,16,161.75,200.0,16,0.036,0.047,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-03,1000.466667,1003.9,0,67.0,82.0,23,78.75,92.0,13,6.020833,10.5,16,161.75,200.0,16,0.038765,0.051,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-03,990.008333,993.2,0,58.708333,75.0,23,78.041667,89.0,14,4.345833,6.4,20,153.25,183.0,10,0.036,0.047,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-03,990.008333,993.2,0,58.708333,75.0,23,78.041667,89.0,14,4.345833,6.4,20,153.25,183.0,10,0.038765,0.051,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-03,990.008333,993.2,0,58.708333,75.0,23,78.5,89.0,14,4.345833,6.4,20,153.25,183.0,10,0.036,0.047,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-03,990.008333,993.2,0,58.708333,75.0,23,78.5,89.0,14,4.345833,6.4,20,153.25,183.0,10,0.038765,0.051,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-03,990.008333,993.2,0,58.708333,75.0,23,79.083333,90.0,14,4.345833,6.4,20,153.25,183.0,10,0.036,0.047,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-03,990.008333,993.2,0,58.708333,75.0,23,79.083333,90.0,14,4.345833,6.4,20,153.25,183.0,10,0.038765,0.051,9,0.704167,1.9,6,0.220833,0.3,0,6.7875,16.3,6,56,Moderate
Missouri,St. Louis City,2024-06-04,990.341667,991.9,0,72.375,94.0,3,78.291667,86.0,15,3.125,4.7,5,160.875,185.0,16,0.036,0.042,9,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-04,990.341667,991.9,0,72.375,94.0,3,78.291667,86.0,15,3.125,4.7,5,160.875,185.0,16,0.038765,0.046,10,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-04,997.4,998.6,0,71.0,88.0,3,78.666667,87.0,12,6.55,10.8,16,172.875,209.0,16,0.036,0.042,9,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-04,997.4,998.6,0,71.0,88.0,3,78.666667,87.0,12,6.55,10.8,16,172.875,209.0,16,0.038765,0.046,10,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-04,986.679167,987.9,0,64.333333,81.0,3,77.25,84.0,12,4.7875,7.2,16,166.25,201.0,23,0.036,0.042,9,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-04,986.679167,987.9,0,64.333333,81.0,3,77.25,84.0,12,4.7875,7.2,16,166.25,201.0,23,0.038765,0.046,10,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-04,986.679167,987.9,0,64.333333,81.0,3,77.666667,84.0,15,4.7875,7.2,16,166.25,201.0,23,0.036,0.042,9,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-04,986.679167,987.9,0,64.333333,81.0,3,77.666667,84.0,15,4.7875,7.2,16,166.25,201.0,23,0.038765,0.046,10,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-04,986.679167,987.9,0,64.333333,81.0,3,78.416667,85.0,12,4.7875,7.2,16,166.25,201.0,23,0.036,0.042,9,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-04,986.679167,987.9,0,64.333333,81.0,3,78.416667,85.0,12,4.7875,7.2,16,166.25,201.0,23,0.038765,0.046,10,0.525,0.8,1,0.2,0.2,0,4.629167,8.9,7,52,Moderate
Missouri,St. Louis City,2024-06-05,989.675,991.9,21,73.375,100.0,8,75.958333,83.0,15,2.104167,4.5,16,256.416667,330.0,19,0.034824,0.046,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-05,989.675,991.9,21,73.375,100.0,8,75.958333,83.0,15,2.104167,4.5,16,256.416667,330.0,19,0.037059,0.049,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-05,996.76087,998.6,21,72.166667,90.0,8,75.913043,83.0,15,3.3375,4.9,16,253.333333,355.0,19,0.034824,0.046,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-05,996.76087,998.6,21,72.166667,90.0,8,75.913043,83.0,15,3.3375,4.9,16,253.333333,355.0,19,0.037059,0.049,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-05,986.191667,987.9,20,63.541667,83.0,8,75.173913,82.0,15,3.425,6.9,16,255.666667,333.0,19,0.034824,0.046,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-05,986.191667,987.9,20,63.541667,83.0,8,75.173913,82.0,15,3.425,6.9,16,255.666667,333.0,19,0.037059,0.049,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-05,986.191667,987.9,20,63.541667,83.0,8,75.708333,82.0,15,3.425,6.9,16,255.666667,333.0,19,0.034824,0.046,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-05,986.191667,987.9,20,63.541667,83.0,8,75.708333,82.0,15,3.425,6.9,16,255.666667,333.0,19,0.037059,0.049,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-05,986.191667,987.9,20,63.541667,83.0,8,76.958333,85.0,15,3.425,6.9,16,255.666667,333.0,19,0.034824,0.046,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-05,986.191667,987.9,20,63.541667,83.0,8,76.958333,85.0,15,3.425,6.9,16,255.666667,333.0,19,0.037059,0.049,11,0.466667,0.6,1,0.225,0.3,10,6.270833,14.7,23,52,Moderate
Missouri,St. Louis City,2024-06-06,993.0,995.9,22,40.0,71.0,3,77.291667,85.0,12,3.708333,6.3,10,287.5,318.0,18,0.042647,0.051,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-06,993.0,995.9,22,40.0,71.0,3,77.291667,85.0,12,3.708333,6.3,10,287.5,318.0,18,0.044529,0.053,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-06,999.854167,1002.6,22,42.625,73.0,3,77.541667,86.0,14,4.083333,6.3,11,284.958333,321.0,18,0.042647,0.051,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-06,999.854167,1002.6,22,42.625,73.0,3,77.541667,86.0,14,4.083333,6.3,11,284.958333,321.0,18,0.044529,0.053,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-06,989.5,991.9,21,36.75,69.0,4,76.166667,84.0,12,5.866667,9.8,14,286.666667,322.0,10,0.042647,0.051,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-06,989.5,991.9,21,36.75,69.0,4,76.166667,84.0,12,5.866667,9.8,14,286.666667,322.0,10,0.044529,0.053,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-06,989.5,991.9,21,36.75,69.0,4,76.541667,84.0,13,5.866667,9.8,14,286.666667,322.0,10,0.042647,0.051,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-06,989.5,991.9,21,36.75,69.0,4,76.541667,84.0,13,5.866667,9.8,14,286.666667,322.0,10,0.044529,0.053,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-06,989.5,991.9,21,36.75,69.0,4,78.208333,88.0,12,5.866667,9.8,14,286.666667,322.0,10,0.042647,0.051,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-06,989.5,991.9,21,36.75,69.0,4,78.208333,88.0,12,5.866667,9.8,14,286.666667,322.0,10,0.044529,0.053,9,0.479167,0.6,1,0.2125,0.3,1,4.116667,8.7,2,55,Moderate
Missouri,St. Louis City,2024-06-07,996.675,998.6,7,35.125,60.0,23,78.5,89.0,14,2.341667,4.9,12,254.666667,342.0,16,0.037235,0.056,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-07,996.675,998.6,7,35.125,60.0,23,78.5,89.0,14,2.341667,4.9,12,254.666667,342.0,16,0.039471,0.058,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-07,1003.358333,1005.2,7,38.833333,69.0,23,78.625,89.0,14,2.620833,4.3,11,210.625,322.0,11,0.037235,0.056,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-07,1003.358333,1005.2,7,38.833333,69.0,23,78.625,89.0,14,2.620833,4.3,11,210.625,322.0,11,0.039471,0.058,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-07,992.9,994.6,6,29.416667,44.0,4,78.583333,90.0,16,3.091667,5.9,11,256.916667,326.0,10,0.037235,0.056,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-07,992.9,994.6,6,29.416667,44.0,4,78.583333,90.0,16,3.091667,5.9,11,256.916667,326.0,10,0.039471,0.058,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-07,992.9,994.6,6,29.416667,44.0,4,78.666667,89.0,16,3.091667,5.9,11,256.916667,326.0,10,0.037235,0.056,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-07,992.9,994.6,6,29.416667,44.0,4,78.666667,89.0,16,3.091667,5.9,11,256.916667,326.0,10,0.039471,0.058,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-07,992.9,994.6,6,29.416667,44.0,4,80.458333,92.0,15,3.091667,5.9,11,256.916667,326.0,10,0.037235,0.056,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-07,992.9,994.6,6,29.416667,44.0,4,80.458333,92.0,15,3.091667,5.9,11,256.916667,326.0,10,0.039471,0.058,10,0.691667,1.0,22,0.208333,0.3,22,8.8625,34.8,23,61,Moderate
Missouri,St. Louis City,2024-06-08,994.616667,997.2,4,69.666667,100.0,6,78.041667,88.0,15,2.125,5.9,8,187.833333,357.0,23,0.035059,0.042,9,0.645833,2.3,16,0.2625,0.4,0,7.141667,28.4,0,62,Moderate
